precinct,office,party_detailed,party_simplified,mode,votes,county_name,county_fips,jurisdiction_name,jurisdiction_fips,candidate,district,dataverse,year,stage,state,special,writein,state_po,state_fips,state_cen,state_ic,date,magnitude
24-02,US PRESIDENT,LIBERTARIAN,LIBERTARIAN,EARLY,0,NEW CASTLE,10003,NEW CASTLE,10003,CHASE OLIVER,,PRESIDENT,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
24-03,US PRESIDENT,DEMOCRAT,DEMOCRAT,EARLY,133,NEW CASTLE,10003,NEW CASTLE,10003,KAMALA D HARRIS,,PRESIDENT,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
24-03,US PRESIDENT,REPUBLICAN,REPUBLICAN,EARLY,76,NEW CASTLE,10003,NEW CASTLE,10003,DONALD J TRUMP,,PRESIDENT,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
24-03,US PRESIDENT,CONSERVATIVE,OTHER,EARLY,0,NEW CASTLE,10003,NEW CASTLE,10003,VERMIN SUPREME,,PRESIDENT,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
24-03,US PRESIDENT,INDEPENDENT PARTY OF DELAWARE,OTHER,EARLY,2,NEW CASTLE,10003,NEW CASTLE,10003,ROBERT F KENNEDY,,PRESIDENT,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
24-03,US PRESIDENT,LIBERTARIAN,LIBERTARIAN,EARLY,1,NEW CASTLE,10003,NEW CASTLE,10003,CHASE OLIVER,,PRESIDENT,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
24-04,US PRESIDENT,DEMOCRAT,DEMOCRAT,EARLY,102,NEW CASTLE,10003,NEW CASTLE,10003,KAMALA D HARRIS,,PRESIDENT,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
24-04,US PRESIDENT,REPUBLICAN,REPUBLICAN,EARLY,29,NEW CASTLE,10003,NEW CASTLE,10003,DONALD J TRUMP,,PRESIDENT,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
24-04,US PRESIDENT,CONSERVATIVE,OTHER,EARLY,0,NEW CASTLE,10003,NEW CASTLE,10003,VERMIN SUPREME,,PRESIDENT,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
24-04,US PRESIDENT,INDEPENDENT PARTY OF DELAWARE,OTHER,EARLY,1,NEW CASTLE,10003,NEW CASTLE,10003,ROBERT F KENNEDY,,PRESIDENT,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
24-04,US PRESIDENT,LIBERTARIAN,LIBERTARIAN,EARLY,1,NEW CASTLE,10003,NEW CASTLE,10003,CHASE OLIVER,,PRESIDENT,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
24-05,US PRESIDENT,DEMOCRAT,DEMOCRAT,EARLY,164,NEW CASTLE,10003,NEW CASTLE,10003,KAMALA D HARRIS,,PRESIDENT,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
24-05,US PRESIDENT,REPUBLICAN,REPUBLICAN,EARLY,69,NEW CASTLE,10003,NEW CASTLE,10003,DONALD J TRUMP,,PRESIDENT,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
24-05,US PRESIDENT,CONSERVATIVE,OTHER,EARLY,0,NEW CASTLE,10003,NEW CASTLE,10003,VERMIN SUPREME,,PRESIDENT,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
24-05,US PRESIDENT,INDEPENDENT PARTY OF DELAWARE,OTHER,EARLY,0,NEW CASTLE,10003,NEW CASTLE,10003,ROBERT F KENNEDY,,PRESIDENT,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
24-05,US PRESIDENT,LIBERTARIAN,LIBERTARIAN,EARLY,1,NEW CASTLE,10003,NEW CASTLE,10003,CHASE OLIVER,,PRESIDENT,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
24-06,US PRESIDENT,DEMOCRAT,DEMOCRAT,EARLY,135,NEW CASTLE,10003,NEW CASTLE,10003,KAMALA D HARRIS,,PRESIDENT,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
24-06,US PRESIDENT,REPUBLICAN,REPUBLICAN,EARLY,81,NEW CASTLE,10003,NEW CASTLE,10003,DONALD J TRUMP,,PRESIDENT,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
24-06,US PRESIDENT,CONSERVATIVE,OTHER,EARLY,0,NEW CASTLE,10003,NEW CASTLE,10003,VERMIN SUPREME,,PRESIDENT,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
24-06,US PRESIDENT,INDEPENDENT PARTY OF DELAWARE,OTHER,EARLY,1,NEW CASTLE,10003,NEW CASTLE,10003,ROBERT F KENNEDY,,PRESIDENT,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
24-06,US PRESIDENT,LIBERTARIAN,LIBERTARIAN,EARLY,1,NEW CASTLE,10003,NEW CASTLE,10003,CHASE OLIVER,,PRESIDENT,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
24-07,US PRESIDENT,DEMOCRAT,DEMOCRAT,EARLY,125,NEW CASTLE,10003,NEW CASTLE,10003,KAMALA D HARRIS,,PRESIDENT,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
24-07,US PRESIDENT,REPUBLICAN,REPUBLICAN,EARLY,38,NEW CASTLE,10003,NEW CASTLE,10003,DONALD J TRUMP,,PRESIDENT,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
24-07,US PRESIDENT,CONSERVATIVE,OTHER,EARLY,0,NEW CASTLE,10003,NEW CASTLE,10003,VERMIN SUPREME,,PRESIDENT,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
24-07,US PRESIDENT,INDEPENDENT PARTY OF DELAWARE,OTHER,EARLY,3,NEW CASTLE,10003,NEW CASTLE,10003,ROBERT F KENNEDY,,PRESIDENT,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
24-07,US PRESIDENT,LIBERTARIAN,LIBERTARIAN,EARLY,0,NEW CASTLE,10003,NEW CASTLE,10003,CHASE OLIVER,,PRESIDENT,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
24-08,US PRESIDENT,DEMOCRAT,DEMOCRAT,EARLY,108,NEW CASTLE,10003,NEW CASTLE,10003,KAMALA D HARRIS,,PRESIDENT,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
24-08,US PRESIDENT,REPUBLICAN,REPUBLICAN,EARLY,64,NEW CASTLE,10003,NEW CASTLE,10003,DONALD J TRUMP,,PRESIDENT,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
24-08,US PRESIDENT,CONSERVATIVE,OTHER,EARLY,0,NEW CASTLE,10003,NEW CASTLE,10003,VERMIN SUPREME,,PRESIDENT,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
24-08,US PRESIDENT,INDEPENDENT PARTY OF DELAWARE,OTHER,EARLY,1,NEW CASTLE,10003,NEW CASTLE,10003,ROBERT F KENNEDY,,PRESIDENT,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
24-08,US PRESIDENT,LIBERTARIAN,LIBERTARIAN,EARLY,0,NEW CASTLE,10003,NEW CASTLE,10003,CHASE OLIVER,,PRESIDENT,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
24-09,US PRESIDENT,DEMOCRAT,DEMOCRAT,EARLY,63,NEW CASTLE,10003,NEW CASTLE,10003,KAMALA D HARRIS,,PRESIDENT,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
24-09,US PRESIDENT,REPUBLICAN,REPUBLICAN,EARLY,60,NEW CASTLE,10003,NEW CASTLE,10003,DONALD J TRUMP,,PRESIDENT,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
24-09,US PRESIDENT,CONSERVATIVE,OTHER,EARLY,0,NEW CASTLE,10003,NEW CASTLE,10003,VERMIN SUPREME,,PRESIDENT,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
24-09,US PRESIDENT,INDEPENDENT PARTY OF DELAWARE,OTHER,EARLY,0,NEW CASTLE,10003,NEW CASTLE,10003,ROBERT F KENNEDY,,PRESIDENT,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
24-09,US PRESIDENT,LIBERTARIAN,LIBERTARIAN,EARLY,1,NEW CASTLE,10003,NEW CASTLE,10003,CHASE OLIVER,,PRESIDENT,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
24-10,US PRESIDENT,DEMOCRAT,DEMOCRAT,EARLY,159,NEW CASTLE,10003,NEW CASTLE,10003,KAMALA D HARRIS,,PRESIDENT,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
24-10,US PRESIDENT,REPUBLICAN,REPUBLICAN,EARLY,63,NEW CASTLE,10003,NEW CASTLE,10003,DONALD J TRUMP,,PRESIDENT,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
24-10,US PRESIDENT,CONSERVATIVE,OTHER,EARLY,0,NEW CASTLE,10003,NEW CASTLE,10003,VERMIN SUPREME,,PRESIDENT,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
24-10,US PRESIDENT,INDEPENDENT PARTY OF DELAWARE,OTHER,EARLY,0,NEW CASTLE,10003,NEW CASTLE,10003,ROBERT F KENNEDY,,PRESIDENT,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
24-10,US PRESIDENT,LIBERTARIAN,LIBERTARIAN,EARLY,0,NEW CASTLE,10003,NEW CASTLE,10003,CHASE OLIVER,,PRESIDENT,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
24-11,US PRESIDENT,DEMOCRAT,DEMOCRAT,EARLY,208,NEW CASTLE,10003,NEW CASTLE,10003,KAMALA D HARRIS,,PRESIDENT,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
24-11,US PRESIDENT,REPUBLICAN,REPUBLICAN,EARLY,82,NEW CASTLE,10003,NEW CASTLE,10003,DONALD J TRUMP,,PRESIDENT,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
24-11,US PRESIDENT,CONSERVATIVE,OTHER,EARLY,0,NEW CASTLE,10003,NEW CASTLE,10003,VERMIN SUPREME,,PRESIDENT,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
24-11,US PRESIDENT,INDEPENDENT PARTY OF DELAWARE,OTHER,EARLY,0,NEW CASTLE,10003,NEW CASTLE,10003,ROBERT F KENNEDY,,PRESIDENT,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
24-11,US PRESIDENT,LIBERTARIAN,LIBERTARIAN,EARLY,1,NEW CASTLE,10003,NEW CASTLE,10003,CHASE OLIVER,,PRESIDENT,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
24-12,US PRESIDENT,DEMOCRAT,DEMOCRAT,EARLY,21,NEW CASTLE,10003,NEW CASTLE,10003,KAMALA D HARRIS,,PRESIDENT,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
24-12,US PRESIDENT,REPUBLICAN,REPUBLICAN,EARLY,5,NEW CASTLE,10003,NEW CASTLE,10003,DONALD J TRUMP,,PRESIDENT,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
24-12,US PRESIDENT,CONSERVATIVE,OTHER,EARLY,0,NEW CASTLE,10003,NEW CASTLE,10003,VERMIN SUPREME,,PRESIDENT,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
24-12,US PRESIDENT,INDEPENDENT PARTY OF DELAWARE,OTHER,EARLY,0,NEW CASTLE,10003,NEW CASTLE,10003,ROBERT F KENNEDY,,PRESIDENT,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
24-12,US PRESIDENT,LIBERTARIAN,LIBERTARIAN,EARLY,0,NEW CASTLE,10003,NEW CASTLE,10003,CHASE OLIVER,,PRESIDENT,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
25-01,US PRESIDENT,DEMOCRAT,DEMOCRAT,EARLY,129,NEW CASTLE,10003,NEW CASTLE,10003,KAMALA D HARRIS,,PRESIDENT,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
25-01,US PRESIDENT,REPUBLICAN,REPUBLICAN,EARLY,17,NEW CASTLE,10003,NEW CASTLE,10003,DONALD J TRUMP,,PRESIDENT,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
25-01,US PRESIDENT,CONSERVATIVE,OTHER,EARLY,0,NEW CASTLE,10003,NEW CASTLE,10003,VERMIN SUPREME,,PRESIDENT,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
25-01,US PRESIDENT,INDEPENDENT PARTY OF DELAWARE,OTHER,EARLY,1,NEW CASTLE,10003,NEW CASTLE,10003,ROBERT F KENNEDY,,PRESIDENT,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
25-01,US PRESIDENT,LIBERTARIAN,LIBERTARIAN,EARLY,0,NEW CASTLE,10003,NEW CASTLE,10003,CHASE OLIVER,,PRESIDENT,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
25-02,US PRESIDENT,DEMOCRAT,DEMOCRAT,EARLY,205,NEW CASTLE,10003,NEW CASTLE,10003,KAMALA D HARRIS,,PRESIDENT,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
25-02,US PRESIDENT,REPUBLICAN,REPUBLICAN,EARLY,82,NEW CASTLE,10003,NEW CASTLE,10003,DONALD J TRUMP,,PRESIDENT,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
25-02,US PRESIDENT,CONSERVATIVE,OTHER,EARLY,0,NEW CASTLE,10003,NEW CASTLE,10003,VERMIN SUPREME,,PRESIDENT,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
25-02,US PRESIDENT,INDEPENDENT PARTY OF DELAWARE,OTHER,EARLY,1,NEW CASTLE,10003,NEW CASTLE,10003,ROBERT F KENNEDY,,PRESIDENT,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
25-02,US PRESIDENT,LIBERTARIAN,LIBERTARIAN,EARLY,2,NEW CASTLE,10003,NEW CASTLE,10003,CHASE OLIVER,,PRESIDENT,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
25-03,US PRESIDENT,DEMOCRAT,DEMOCRAT,EARLY,135,NEW CASTLE,10003,NEW CASTLE,10003,KAMALA D HARRIS,,PRESIDENT,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
25-03,US PRESIDENT,REPUBLICAN,REPUBLICAN,EARLY,36,NEW CASTLE,10003,NEW CASTLE,10003,DONALD J TRUMP,,PRESIDENT,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
25-03,US PRESIDENT,CONSERVATIVE,OTHER,EARLY,0,NEW CASTLE,10003,NEW CASTLE,10003,VERMIN SUPREME,,PRESIDENT,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
25-03,US PRESIDENT,INDEPENDENT PARTY OF DELAWARE,OTHER,EARLY,0,NEW CASTLE,10003,NEW CASTLE,10003,ROBERT F KENNEDY,,PRESIDENT,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
25-03,US PRESIDENT,LIBERTARIAN,LIBERTARIAN,EARLY,0,NEW CASTLE,10003,NEW CASTLE,10003,CHASE OLIVER,,PRESIDENT,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
25-04,US PRESIDENT,DEMOCRAT,DEMOCRAT,EARLY,120,NEW CASTLE,10003,NEW CASTLE,10003,KAMALA D HARRIS,,PRESIDENT,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
25-04,US PRESIDENT,REPUBLICAN,REPUBLICAN,EARLY,65,NEW CASTLE,10003,NEW CASTLE,10003,DONALD J TRUMP,,PRESIDENT,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
25-04,US PRESIDENT,CONSERVATIVE,OTHER,EARLY,0,NEW CASTLE,10003,NEW CASTLE,10003,VERMIN SUPREME,,PRESIDENT,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
25-04,US PRESIDENT,INDEPENDENT PARTY OF DELAWARE,OTHER,EARLY,0,NEW CASTLE,10003,NEW CASTLE,10003,ROBERT F KENNEDY,,PRESIDENT,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
25-04,US PRESIDENT,LIBERTARIAN,LIBERTARIAN,EARLY,0,NEW CASTLE,10003,NEW CASTLE,10003,CHASE OLIVER,,PRESIDENT,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
25-05,US PRESIDENT,DEMOCRAT,DEMOCRAT,EARLY,166,NEW CASTLE,10003,NEW CASTLE,10003,KAMALA D HARRIS,,PRESIDENT,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
25-05,US PRESIDENT,REPUBLICAN,REPUBLICAN,EARLY,75,NEW CASTLE,10003,NEW CASTLE,10003,DONALD J TRUMP,,PRESIDENT,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
25-05,US PRESIDENT,CONSERVATIVE,OTHER,EARLY,0,NEW CASTLE,10003,NEW CASTLE,10003,VERMIN SUPREME,,PRESIDENT,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
25-05,US PRESIDENT,INDEPENDENT PARTY OF DELAWARE,OTHER,EARLY,2,NEW CASTLE,10003,NEW CASTLE,10003,ROBERT F KENNEDY,,PRESIDENT,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
25-05,US PRESIDENT,LIBERTARIAN,LIBERTARIAN,EARLY,2,NEW CASTLE,10003,NEW CASTLE,10003,CHASE OLIVER,,PRESIDENT,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
25-06,US PRESIDENT,DEMOCRAT,DEMOCRAT,EARLY,166,NEW CASTLE,10003,NEW CASTLE,10003,KAMALA D HARRIS,,PRESIDENT,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
25-06,US PRESIDENT,REPUBLICAN,REPUBLICAN,EARLY,72,NEW CASTLE,10003,NEW CASTLE,10003,DONALD J TRUMP,,PRESIDENT,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
25-06,US PRESIDENT,CONSERVATIVE,OTHER,EARLY,0,NEW CASTLE,10003,NEW CASTLE,10003,VERMIN SUPREME,,PRESIDENT,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
25-06,US PRESIDENT,INDEPENDENT PARTY OF DELAWARE,OTHER,EARLY,1,NEW CASTLE,10003,NEW CASTLE,10003,ROBERT F KENNEDY,,PRESIDENT,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
25-06,US PRESIDENT,LIBERTARIAN,LIBERTARIAN,EARLY,0,NEW CASTLE,10003,NEW CASTLE,10003,CHASE OLIVER,,PRESIDENT,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
25-07,US PRESIDENT,DEMOCRAT,DEMOCRAT,EARLY,240,NEW CASTLE,10003,NEW CASTLE,10003,KAMALA D HARRIS,,PRESIDENT,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
25-07,US PRESIDENT,REPUBLICAN,REPUBLICAN,EARLY,114,NEW CASTLE,10003,NEW CASTLE,10003,DONALD J TRUMP,,PRESIDENT,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
25-07,US PRESIDENT,CONSERVATIVE,OTHER,EARLY,1,NEW CASTLE,10003,NEW CASTLE,10003,VERMIN SUPREME,,PRESIDENT,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
25-07,US PRESIDENT,INDEPENDENT PARTY OF DELAWARE,OTHER,EARLY,2,NEW CASTLE,10003,NEW CASTLE,10003,ROBERT F KENNEDY,,PRESIDENT,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
25-07,US PRESIDENT,LIBERTARIAN,LIBERTARIAN,EARLY,3,NEW CASTLE,10003,NEW CASTLE,10003,CHASE OLIVER,,PRESIDENT,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
25-08,US PRESIDENT,DEMOCRAT,DEMOCRAT,EARLY,55,NEW CASTLE,10003,NEW CASTLE,10003,KAMALA D HARRIS,,PRESIDENT,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
25-08,US PRESIDENT,REPUBLICAN,REPUBLICAN,EARLY,39,NEW CASTLE,10003,NEW CASTLE,10003,DONALD J TRUMP,,PRESIDENT,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
25-08,US PRESIDENT,CONSERVATIVE,OTHER,EARLY,0,NEW CASTLE,10003,NEW CASTLE,10003,VERMIN SUPREME,,PRESIDENT,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
25-08,US PRESIDENT,INDEPENDENT PARTY OF DELAWARE,OTHER,EARLY,1,NEW CASTLE,10003,NEW CASTLE,10003,ROBERT F KENNEDY,,PRESIDENT,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
25-08,US PRESIDENT,LIBERTARIAN,LIBERTARIAN,EARLY,0,NEW CASTLE,10003,NEW CASTLE,10003,CHASE OLIVER,,PRESIDENT,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
25-09,US PRESIDENT,DEMOCRAT,DEMOCRAT,EARLY,249,NEW CASTLE,10003,NEW CASTLE,10003,KAMALA D HARRIS,,PRESIDENT,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
25-09,US PRESIDENT,REPUBLICAN,REPUBLICAN,EARLY,120,NEW CASTLE,10003,NEW CASTLE,10003,DONALD J TRUMP,,PRESIDENT,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
25-09,US PRESIDENT,CONSERVATIVE,OTHER,EARLY,1,NEW CASTLE,10003,NEW CASTLE,10003,VERMIN SUPREME,,PRESIDENT,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
25-09,US PRESIDENT,INDEPENDENT PARTY OF DELAWARE,OTHER,EARLY,1,NEW CASTLE,10003,NEW CASTLE,10003,ROBERT F KENNEDY,,PRESIDENT,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
25-09,US PRESIDENT,LIBERTARIAN,LIBERTARIAN,EARLY,1,NEW CASTLE,10003,NEW CASTLE,10003,CHASE OLIVER,,PRESIDENT,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
25-10,US PRESIDENT,DEMOCRAT,DEMOCRAT,EARLY,109,NEW CASTLE,10003,NEW CASTLE,10003,KAMALA D HARRIS,,PRESIDENT,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
25-10,US PRESIDENT,REPUBLICAN,REPUBLICAN,EARLY,57,NEW CASTLE,10003,NEW CASTLE,10003,DONALD J TRUMP,,PRESIDENT,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
25-10,US PRESIDENT,CONSERVATIVE,OTHER,EARLY,0,NEW CASTLE,10003,NEW CASTLE,10003,VERMIN SUPREME,,PRESIDENT,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
25-10,US PRESIDENT,INDEPENDENT PARTY OF DELAWARE,OTHER,EARLY,1,NEW CASTLE,10003,NEW CASTLE,10003,ROBERT F KENNEDY,,PRESIDENT,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
25-10,US PRESIDENT,LIBERTARIAN,LIBERTARIAN,EARLY,0,NEW CASTLE,10003,NEW CASTLE,10003,CHASE OLIVER,,PRESIDENT,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
25-11,US PRESIDENT,DEMOCRAT,DEMOCRAT,EARLY,3,NEW CASTLE,10003,NEW CASTLE,10003,KAMALA D HARRIS,,PRESIDENT,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
25-11,US PRESIDENT,REPUBLICAN,REPUBLICAN,EARLY,2,NEW CASTLE,10003,NEW CASTLE,10003,DONALD J TRUMP,,PRESIDENT,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
25-11,US PRESIDENT,CONSERVATIVE,OTHER,EARLY,0,NEW CASTLE,10003,NEW CASTLE,10003,VERMIN SUPREME,,PRESIDENT,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
25-11,US PRESIDENT,INDEPENDENT PARTY OF DELAWARE,OTHER,EARLY,0,NEW CASTLE,10003,NEW CASTLE,10003,ROBERT F KENNEDY,,PRESIDENT,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
25-11,US PRESIDENT,LIBERTARIAN,LIBERTARIAN,EARLY,0,NEW CASTLE,10003,NEW CASTLE,10003,CHASE OLIVER,,PRESIDENT,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
26-01,US PRESIDENT,DEMOCRAT,DEMOCRAT,EARLY,280,NEW CASTLE,10003,NEW CASTLE,10003,KAMALA D HARRIS,,PRESIDENT,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
26-01,US PRESIDENT,REPUBLICAN,REPUBLICAN,EARLY,123,NEW CASTLE,10003,NEW CASTLE,10003,DONALD J TRUMP,,PRESIDENT,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
26-01,US PRESIDENT,CONSERVATIVE,OTHER,EARLY,0,NEW CASTLE,10003,NEW CASTLE,10003,VERMIN SUPREME,,PRESIDENT,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
26-01,US PRESIDENT,INDEPENDENT PARTY OF DELAWARE,OTHER,EARLY,1,NEW CASTLE,10003,NEW CASTLE,10003,ROBERT F KENNEDY,,PRESIDENT,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
